"Date","Title","Inhalt","URL"
"2025-10-21","Neuauszählung: Stürzt Merz jetzt über BSW?","Wagenknecht könnte alles verändern – und vor allem die Kanzlerschaft von Merz beenden! Denkbar knapp scheiterte das BSW bei der Bundestagswahl (4,98%) und konnte bereits über 4000 falsch ausgezählte Stimmen nachweisen. Nun soll der Bundestag über eine Neuauszählung entscheiden, und der Druck ist hoch.

Wie realistisch ein nachträglicher Einzug des BSW ist und was das für die Regierung sowie die AfD bedeuten würde, erfahren Sie von Jürgen Elsässer und Paul Klemm.

Brandneu: Die aktuelle November-Ausgabe COMPACT 11/2025: Attentate, die die Welt veränderten ist jetzt lieferbar!

COMPACT-TV ist für Sie gratis! Bitte spenden Sie zu unserer Unterstützung unter compact-online.de/unterstuetzen.","https://www.compact-online.de/neuauszaehlung-stuerzt-merz-jetzt-ueber-bsw/"
"2025-10-21","Hartlages BRD-Sprech _ Spannungsfall","Vorabdruck aus der Novemberausgabe von COMPACT-Magazin. Als der Kriegshetzer Roderich Kiesewetter (CDU) forderte, den Spannungsfall auszurufen, beruhigte sich mancher damit, hier hätte nur ein notorischer Profilneurotiker einen Weg in die Schlagzeilen gesucht. Denn verglichen mit dem „Verteidigungsfall“ (vulgo: Kriegsfall) klingt „Spannungsfall“ ja fast schon harmlos: Man denkt, da werde eben festgestellt, dass die internationale Lage angespannt sei – was sowieso jeder weiß. In Wahrheit kann sich die politische Klasse durch die Proklamation des Spannungsfalls (Artikel

Dieser Inhalt aus unserer Printausgabe ist registrierten Benutzern vorbehalten.

Bitte loggen Sie sich hier ein, oder holen Sie sich jetzt den Digital - Pass für Smartphone, Tablet und Desktop

Anmelden
Benutzername oder E-Mail-Adresse
Passwort
 Angemeldet bleiben  
Passwort vergessen? Klicke hier, um es zurückzusetzen.","https://www.compact-online.de/hartlages-brd-sprech-_-spannungsfall/"
"2025-10-21","Folter und Mord: Selenski-Überläufer packt aus!","Andrei Naumov ist der vermutlich prominenteste Dissident des Selenski-Regimes. Er kommt aus dem Zentrum der Macht und war von 2019 bis 2021 Leiter des Hauptamts für Innere Sicherheit beim Geheimdienst SBU. Hier packt er aus!

In seiner  Funktion war er mit dem Kampf gegen Korruption betraut, aber er er geriet bereits ab 2020 unter Druck von Selenskis Umfeld, die ihre Pfründe durch Naumovs Ermittlungen in Gefahr sahen. Ende März 2022, also nach dem russischen Einmarsch, wurde er von Selenski degradiert und öffentlich als „Verräter“ bezeichnet, also für vogelfrei erklärt. In der Folge setzte er sich ins Ausland ab, heute lebt er in Wien.

Auf der Seite von Wahrheit und Gerechtigkeit

In seinem Interview, exklusiv für COMPACT aufgenommen, wendet er sich zum ersten Mal an die westliche Öffentlichkeit, denn er fürchtet nach einem Mordversuch durch ukrainische Agenten um sein Leben. Seine Aussagen sind von besonderem Wert, denn er ist nach wie vor ein Anhänger des, wie er es nennt, ukrainischen Befreiungskampfes und ein expliziter Kritiker der, wie er es nennt, russischen Aggression. Er ist also keineswegs auf die russische Seite übergelaufen, sondern auf die Seite von Wahrheit und Gerechtigkeit. Er fühlt sich weiterhin den ursprünglichen Idealen von Selenski verpflichtet – er beklagt nur, dass diese mittlerweile korrumpiert und geschändet seien

In seinen Jahren als Teil des inner Circles um Selenski hat er wohl auch selbst keine saubere Weste bewahrt. Bei seiner Festnahme in Serbien im Juni 2022 wurde undeklariertes Bargeld in Höhe von 600.000 Euro und wertvoller Schmuck sichergestellt. Deswegen wurde er in Serbien zu einer einjährigen Haftstrafe wegen Geldwäsche verurteilt, die er auch absaß. Das Gericht in Belgrad lehnte jedoch ein Auslieferungsgesuch der Ukraine ab, weil es Naumov in diesem Fall an Leib und Leben bedroht sah.

In seiner Aussage gegenüber COMPACT verweist er auf seine Erkenntnisse, die er als hoher Geheimdienstfunktionär im Kampf gegen die Korruption erhalten hat. Nach seinen Angaben hat sich eine Untergrundstruktur um Selenski herum gebildet, er nennt es das „Back Office“, das sich hemmungslos bereichert, Unterstützungszahlungen aus NATO-Ländern in die eigene Tasche steckt und Rüstungslieferungen auf eigene Rechnung verkauft, anstatt sie den Fronttruppen zur Verfügung zu stellen.

Fitnessstudio des Grauens

Besonders schockierend sind Naumovs Aussagen über Folterungen von Regimekritikern, die außerhalb der Legalität in einem vermeintlichen Fitnessstudio vorgenommen würden. Außerdem berichtet er über illegale Inhaftierungen von allen, die Selenski unbequem sind, zum Teil mit Todesfolge. So starb der amerikanische Journalist Gonzalo Lira nach montalelanger Haft im Januar 2024 in einem SBU-Gefängnis.

Andrei Naumov hat sich an COMPACT gewendet, weil er sein Leben in Gefahr sieht. Er nennt Täter und Opfer mit Klarnamen, was seinen Aussagen Gewicht gibt. Er appelliert an die westliche Öffentlichkeit, nicht weiter zu den Zuständen unter Selenski zu schweigen. Schauen Sie selbst, was er zu sagen hat.

COMPACT-TV ist für Sie gratis! Bitte spenden Sie zu unserer Unterstützung unter compact-online.de/unterstuetzen.","https://www.compact-online.de/folter-und-mord-selenski-ueberlaeufer-packt-aus/"
"2025-10-21","Epstein-Beben – Prinz Andrew gestürzt","Ein eisiger Schatten liegt über Windsor. Die schweren Türen des königlichen Anwesens bleiben verschlossen. Draußen tobt ein Sturm – ausgelöst durch ein Buch, das mehr schockiert als jede Schlagzeile: Nobody’s Girl. (deutsch: Niemandes Mädchen). Die heute erscheinenden Memoiren von Virginia Giuffre, dem bekanntesten Opfer des Sexualstraftäters Jeffrey Epstein, lassen Prinz Andrew jetzt endgültig abstürzen. Laut einem Palast-Insider eskaliert der Streit in der Königsfamilie. Lesen Sie mehr zur Epstein-Affäre in unserem COMPACT-Spezial 27: Geheimakte Kinderschänder. Die Netzwerke des Bösen › COMPACT-Magazin – Der Shop

Der Prinz verschanzt sich

Prinz Andrew, der zweite Sohn der verstorbenen Queen Elizabeth II und Bruder des heutigen Königs Charles III, galt lange als das charmante, rebellische Familienmitglied. Er war Marineoffizier, Kriegsveteran, Repräsentant der Krone – und Liebling der Boulevardpresse. Doch hinter der Fassade des „Royal Playboy“ zog sich ein dunkles Netzwerk zusammen: die Freundschaft zu Jeffrey Epstein. Seit Anfang der 2000er-Jahre war Andrew häufiger Gast in Epsteins luxuriösen Kreisen. Fotos im Central Park, beim Dinner in New York – und auf jener “Epstein-Insel“, über die später die Welt sprechen sollte, dann Aufnahmen mit der minderjährigen Giuffre, deren Bekanntschaft er vorher beim BBC abstritt. Die Glaubwürdigkeit war verloren, die Monarchie stand unter Schock.

Giuffre reichte Zivilklage ein. Der Prinz zahlte Millionen an Giuffre – ein schmutziger Deal, ohne Schuldeingeständnis. Mit dem heute postum erschienenen Buch von Virginia Giuffre ist endgültig Schluss mit den Lügen. In klaren, brutalen Worten berichtet sie ihre Geschichte – und davon, wie sie gezwungen wurde, „zu lächeln, wenn Kameras in der Nähe waren“. Und weiter: „Er glaubte, er sei unangreifbar, weil er ein Prinz war. Ich wusste, dass ich es nicht war.“

Sie beschreibt den Sex mit Andrew: ,,Ich ließ ihm ein heißes Bad ein. Wir zogen uns aus und stiegen in die Wanne, blieben aber nicht lange dort, da der Prinz es kaum erwarten konnte, ins Bett zu kommen. Er widmete sich besonders meinen Füßen, streichelte meine Zehen und leckte meine Fußgewölbe. Das war das erste Mal für mich, und es kitzelte. Ich hatte Angst, dass er dasselbe von mir erwarten würde. Aber ich hätte mir keine Sorgen machen müssen. Er schien es eilig zu haben, Geschlechtsverkehr zu haben. Danach bedankte er sich mit seinem abgehackten britischen Akzent. Soweit ich mich erinnere, dauerte das Ganze weniger als eine halbe Stunde“.

Sie schildert, wie der Prinz sie gezielt versuchte einzuschüchtern, als sie ihre Klage vorbereitete. „Sie wollten mich brechen, bevor ich sprechen konnte“, heißt es in ihrem Buch. Zur gleichen Zeit habe Andrew Internet-Trolle engagiert, um sie in sozialen Medien zu diffamieren und lächerlich zu machen. Zudem prüft die Londoner Polizei Hinweise, wonach Andrew versucht haben soll, über einen Leibwächter private Daten über Giuffre zu beschaffen. Sie schreibt, Andrew habe sich in Balmoral Castle verschanzt, um sich der Zustellung von Gerichtsdokumenten zu entziehen. Hinter den verschlossenen Toren des königlichen Anwesens, so Giuffre, habe er darauf gehofft, dass die Öffentlichkeit das Interesse verliert.

Insider packen aus

Im Buckingham Palace herrscht Panik. Nicht nur das Buch macht den Royals Druck. Auch Insider sollen nun Eindrücke aus der Königsfamilie an die Presse weitergeben haben. Prinz Andrews soll in einem geheimen Krisengespräch mit König Charles und Sohn William die Geduld verloren haben:
„Du bist eine Belastung für die Krone.“
Andrew soll darauf kalt geantwortet haben:
„Ich bereue nichts.“

König Charles III. 18. September 2022 bei einem Empfang für Staatsoberhäupter und Besucher aus Übersee im Buckingham-Palast. Foto: Foreign, Commonwealth & Development Office, CC BY-NC 2.0, Flickr.com

Am vergangenen Wochenende dann die Nachricht: Der Prinz legt seine königlichen Titel und Ehrenrechte nieder – offiziell freiwillig, in Wahrheit wohl unter Druck. Der einstige Herzog von York ist jetzt ein Mann ohne Rang, ohne Würde, ohne Rückhalt. Auch der kommende König William will einen härteren Kurs gegen Andrew fahren.

Zudem belegen Mails aus britischen Ermittlungsakten weitere Beweise für Andrews engen Kontakt mit Epstein. So schrieb er: „We’re in this together – we’ll play again soon.“ Deutsch: ,,Wir stecken da gemeinsam drin, wir werden bald wieder zusammen spielen.“

Andrew steht so isoliert da wie nie zuvor. So kam es zu einem Besuch seiner Tochter Beatrice, die ihn „blass und gebrochen“ in Windsor aufsuchte. Selbst enge Familienmitglieder sprechen hinter vorgehaltener Hand von einem „unrettbaren Fall“.

 

Kinderschänder Spezial-Ausgabe

Alles zum Fall Epstein finden Sie im COMPACT-Spezial 27: Geheimakte Kinderschänder. Die Netzwerke des Bösen › COMPACT-Magazin – Der Shop","https://www.compact-online.de/epstein-beben-prinz-andrew-gestuerzt/"
"2025-10-21","«Die Drohnen kommen über Estland»","Gespräch mit Thomas Röper/St. Petersburg. Vorabdruck aus der Novemberausgabe von COMPACT-Magazin.Deutschland wird von russischen Flugobjekten angegriffen – so jedenfalls die Lügenkampagne in Politik und Medien. Doch die echte Kriegsgefahr droht durch NATO-Systeme wie AN-196, Flamingo und Tomahawk. _ Thomas Röper im Gespräch mit Jürgen Elsässer Wie nahe ist ein direkter militärischer Konflikt NATO–Russland? Lässt sich das noch stoppen? Ich sehe nicht mehr, wie sich dieses Szenario eines heißen Krieges in Europa noch verhindern lässt. Alles,

Dieser Inhalt aus unserer Printausgabe ist registrierten Benutzern vorbehalten.

Bitte loggen Sie sich hier ein, oder holen Sie sich jetzt den Digital - Pass für Smartphone, Tablet und Desktop

Anmelden
Benutzername oder E-Mail-Adresse
Passwort
 Angemeldet bleiben  
Passwort vergessen? Klicke hier, um es zurückzusetzen.","https://www.compact-online.de/die-drohnen-kommen-ueber-estland/"
"2025-10-21","Betrug? Weimer zunehmend in Bedrängnis","Die Kritik an Kulturstaatsminister Wolfram Weimer nimmt spürbar zu. Hat sein Format The European im großen Stil Texte geklaut, darunter auch von der AfD-Chefin? Wer es mit ihr hält, braucht keine Internetplattformen, sondern die Kanzlermedaille Alice Weidel, erhältlich nur bei COMPACT. Hier mehr erfahren.

The European sieht sich als seriöses Debattenportal, das wichtige Diskussionen anregen möge. In den jüngsten Tagen hat das Format Aufmerksamkeit erreicht – allerdings auf unerwünschte Weise. Das Projekt und damit auch ein Wolfram Weimer stehen nun im Fokus schwerwiegender Urheberrechtsvorwürfe.

Laut Recherchen des freien Journalisten Alexander Wallasch hat The European über Jahre hinweg Reden und Texte von Politikern, Wirtschaftsfachleuten und Kulturschaffenden wortwörtlich und ohne deren Einverständnis übernommen, darunter auch rund 100 Beiträge von AfD-Chefin Alice Weidel. Damit wurde natürlich suggeriert, diese seien als Autoren für das Portal tätig, obwohl sie nie kontaktiert oder um Zustimmung gebeten wurden.

Das große Löschen hat begonnen…

Die Autoren-Seite für Weidel war kürzlich noch online einsehbar; sie ist jedoch mittlerweile, wie viele andere auch, gelöscht, bleibt aber in Archiven nachweisbar. Weidels Büro will Vorfall juristisch prüfen lassen und spricht von einem „unredlichen Vorgehen“, das geistiges Eigentum ohne Erlaubnis ausnutzt, um offenbar eigene Reichweite und Einnahmen zu steigern.

Ähnlich betroffen sind weitere Prominente: Auf der Autorenliste von The European tauchten Namen wie Friedrich Merz, Alexander Dobrindt, Robert Habeck, Annalena Baerbock, Sahra Wagenknecht, Gregor Gysi, Papst Franziskus und sogar Brad Pitt auf – ergänzt um Texte ausgerechnet von Plagiatsjägers Stefan Weber. Das Innenministerium bestätigte mittlerweile, dass Dobrindt nie als Autor involviert war.

Die Plattform wirbt weiterhin mit „über 2.000 renommierten Autoren“ aus Politik, Wirtschaft und Kultur. Problematisch mit Blick auf den Betrugsvorwurf ist, dass mit diesen Fake-Angaben Gelder generiert wurden, nämlich in erster Linie über Werbekunden und Sponsoren, denen vorgegaukelt wurde, Kunden würden sich in ein Boot mit diesem gigantischen Autorenpool begeben. Der Vorwurf von Stefan Weber: The European sei möglichwerweise gar kein „Magazin für Debatte“, sondern „ein Konstrukt zum Schein, um Anzeigenkunden mit Falschangaben zu locken“. Weber: „Im Volksmund also Betrug.“

In einer Stellungnahme weist The European die Vorwürfe zurück und beruft sich auf „gängige journalistische Praxis“. Viele Texte seien dokumentarische Aufbereitungen von Reden und Pressemitteilungen mit Quellenangaben gewesen, um die demokratische Willensbildung transparent zu machen. Fehlende Quellen in Einzelfällen seien „handwerkliche Fehler“, die bedauert würden.

Nach Bekanntwerden der Affäre werden jetzt allerdings reihenweise Autorenprofile offline genommen, angeblich um die Historie zu überprüfen, so eine Erklärung des Hauses Weimer.

Besonders problematisch ist die Nähe zum Kulturstaatsminister selbst: The European gehört zur Weimer Media Group, die Wolfram Weimer 2012 mit seiner Frau Christiane Goetz-Weimer gegründet und bis zu seinem Regierungsantritt geleitet hatte. Nun führt nur noch sie das Unternehmen. Weimer trägt als Gründer und vormaliger Chef natürlich maßgebliche Mitverantwortung. Die neuerdings betont vorgelebte AfD-kritische Haltung des Portals macht die Sache umso unangenehmer: Weidel, die ja oft scharf gegen Medienmanipulation Stellung nimmt, wurde hier eindeutig instrumentalisiert.

„Er muss zurücktreten!“

Der Fall gewinnt zusätzliche Schärfe durch Weimers jüngste Äußerungen auf der Frankfurter Buchmesse. Dort hatte er US-Tech-Konzerne als „geistige Vampire“ verurteilt, die KI-Modelle mit urheberrechtlich geschütztem Material trainierten. „Sie saugen das kreative Potenzial aus unzähligen klugen Köpfen“, sagte er. AfD-Sprecher Götz Frömming konterte prompt: Solche Vorwürfe träfen nun auf Weimer selbst zu. „Ein Bundesbeauftragter für Kultur und Medien muss Vorbild sein – gerade im Urheberrecht, das Weimer selbst immer betont hat. Bei Bestätigung der Vorwürfe muss er zurücktreten.“

Während die AfD Konsequenzen fordert, erhält Weimer Unterstützung aus Grünen-Kreisen. Bundestags-Vize Omid Nouripour vermutet politische Motive: Die Vorwürfe könnten mit Weimers Kritik an US-Tech-Giganten zusammenhängen, die unter Trump geschützt würden; klingt nach Verschwörungstheorie.

Unterm Strich steht Weimers Doppelmoral: Als Medienmogul und Minister predigte er immer wieder Urheberrechtsschutz, während sein Portal genau das missachtet hat.

Wer es mit der AfD-Chefin hält, der klaut nicht ihre Texte, sondern sichert sich die Kanzlermedaille Alice Weidel, erhältlich nur bei COMPACT. Hier bestellen.","https://www.compact-online.de/betrug-weimer-zunehmend-in-bedraengnis/"
"2025-10-21","Heute, 17.30 Uhr: Selenskis Geheimdienstchef packt aus","Exklusiv und nur bei COMPACT-TV: Einer der höchsten Geheimdienstoffiziere der Ukraine, von Selenski im März 2022 gefeuert und seither mit dem Tode bedroht, packt aus. Verpassen Sie nicht die Sondersendung HEUTE  um 17.30 Uhr auf COMPACT-TV.

Er ist der vermutlich prominenteste Dissident des Selenski-Regimes. Er kommt aus dem Zentrum der Macht, aus dem Geheimdienst SBU. Heute packt er aus. Unter Klarnamen.

In seinem Interview, exklusiv für COMPACT aufgenommen, wendet er sich zum ersten Mal an die westliche Öffentlichkeit, denn er fürchtet nach einem Mordversuch durch ukrainische Agenten um sein Leben. Seine Aussagen sind von besonderem Wert, denn er ist nach wie vor ein Anhänger des, wie er es nennt, ukrainischen Befreiungskampfes und ein expliziter Kritiker der, wie er es nennt, russischen Aggression. Er ist also keineswegs auf die russische Seite übergelaufen, sondern auf die Seite von Wahrheit und Gerechtigkeit. Er  fühlt sich weiterhin den ursprünglichen Idealen von Selenski verpflichtet – er beklagt nur, dass diese mittlerweile korrumpiert und geschändet seien.

Rauch über Kiew: Die Maidan-Demonstrationen 2014 gipfelten in tödlicher Gewalt und dem Sturz der Regierung. Foto: imago/ZUMA Press

In seiner Aussage gegenüber COMPACT verweist er auf seine Erkenntnisse, die er als hoher Geheimdienstfunktionär erhalten hat. Nach seinen Angaben hat sich eine Untergrundstruktur um Selenski herum gebildet, die sich hemmungslos bereichert, Unterstützungszahlungen aus NATO-Ländern in die eigene Tasche steckt und Rüstungslieferungen auf eigene Rechnung verkauft, anstatt sie den Fronttruppen zur Verfügung zu stellen.

Besonders schockierend sind die Aussagen über Folterungen von Regimekritikern, die außerhalb der Legalität in einem vermeintlichen Fitnessstudio vorgenommen würden. Außerdem berichtet er über illegale Inhaftierungen von allen, die Selenski unbequem sind, zum Teil mit Todesfolge. So starb der amerikanische Journalist Gonzalo Lira nach montalelanger Haft im Januar 2024 in einem SBU-Gefängnis.

Brisant:  Der Überläufer nennt die Namen der Täter und der Opfer. Er sprach mit COMPACT, weil wir die große Verbreitung haben, die ihn vor den Merdgesellen des Selenski-Regimes schützen kann. Schauen Sie selbst, was dieser Mann zu sagen hat: Heute, 17.30 Uhr.

*** COMPACT-TV wird immer wichtiger. Wir sind der Anlaufpunkt für alle, die die Wahrheit suchen und die Wahrheit unzensiert verbreiten wollen. Unsere Sendungen sind für Sie kostenlos – aber uns kosten sie eine Menge Geld für Personal, Technik, Reisen, Spesen, Security. Deshalb: Wenn Sie die Arbeit von COMPACT-TV wichtig finden, unterstützen Sie uns bitte mit einer Spende: COMPACT-Magazin GmbH, IBAN = DE92 8005 3000 1131 0713 40 oder unter https://www.compact-online.de/unterstuetzen/ ***

Unser neues Spendenkonto.","https://www.compact-online.de/heute-17-30-uhr-selenski-geheimdienstchef-packt-aus/"
"2025-10-21","„Stadtbild“: Merz zwischen Klartext und AfD-Angst","Manchmal spricht Merz  Probleme beim Thema Migration offen an – doch statt klare Kante zu zeigen, rudert er dann wieder zurück, weil er die AfD fürchtet, und verliert so konservative Wähler. Kritik hagelt es von allen Seiten. Erfahren Sie mehr rund um das Thema Asyl in unserem Spezial Paket: Grundwissen Asyl-Invasion. Die nächste Flutwelle rollt.

Vergangene Woche äußerte Bundeskanzler Friedrich Merz bei einem öffentlichen Termin in Potsdam im Kontext der Migrationspolitik: „Aber wir haben natürlich immer im Stadtbild noch dieses Problem, und deswegen ist der Bundesinnenminister ja auch dabei, jetzt in sehr großem Umfang auch Rückführungen zu ermöglichen und durchzuführen.“

Diese Aussage, die auch von einem AfD-Politiker hätte stammen können, löste medialen Aufruhr und mehrere Statements vom Koalitionspartner und aus der Opposition aus.  

Die Integrationsbeauftragte der Bundesregierung, SPD-Politikerin Natalie Pawlik kritisierte:  „Migration darf nicht durch verkürzte oder populistische Schnellschüsse stigmatisiert werden – das spaltet die Gesellschaft noch mehr und hilft am Ende den Falschen, statt Lösungen zu fördern.“

Grünen-Co-Chefin Franziska Brantner warf Merz pauschalisierende Rhetorik vor: „Merz stellt Millionen Deutsche unter Generalverdacht!“ Das sei inakzeptabel und unverantwortlich.

SPD-Generalsekretär Tim Klüssendorf kritisierte, dass Merz immer wieder alles auf die Frage der Migration zurückführe und dabei vieles vermenge und pauschalisiere – das spalte die Gesellschaft und zerstöre Vertrauen.

Auch aus seinen eigenen Reihen erntete der CDU-Chef Kritik 

Der Chef des CDU-Sozialflügels, Dennis Radtke, widersprach Merz´ Aussage gegenüber der Funke Mediengruppe: „Natürlich haben wir an vielen Stellen ein verstörendes Stadtbild, aber zu suggerieren, dies würde sich durch Abschiebungen ändern, ist zu kurz gesprungen, erweckt unerfüllbare Erwartungen und wird der Komplexität des Problems nicht gerecht.“

Anstatt sich von der Wortwahl zu distanzieren, bekräftigte Merz seine Aussage am Montag bei einer Pressekonferenz: „Ich habe gar nichts zurückzunehmen.“ Er legte sogar nach und wandte sich direkt an die Journalisten: „Ich weiß nicht, ob Sie Kinder haben. Und wenn unter diesen Kindern Töchter sind, dann fragen Sie mal Ihre Töchter, was ich damit gemeint haben könnte.“

Während Merz versucht, konservative Stimmen mit dem Versprechen verstärkter Rückführungen einzufangen, stellte er gleichzeitig klar, dass die CDU nicht mit der AfD zusammenarbeiten werde. Er bezeichnete die AfD als den „Hauptgegner der Union“.

Es führt kein Weg an einer Kooperation mit der AfD vorbei

Merz reitet rhetorisch auf einer konservativen Welle, die das Markenzeichen der AfD ist, doch seine immerwährende Kampfansage lautete: „Wir werden mit der AfD jetzt auch inhaltlich sehr klar und sehr deutlich sagen, wo sie steht, wir werden uns hier sehr klar und deutlich absetzen.“

Der CDU-Chef  spricht die Probleme an, doch sein halbherziger Kurs offenbart fehlenden Mut und klare Haltung. Wer wirklich konservative Politik machen will, muss klare Kante zeigen – statt sich hinter vagen Floskeln zu verstecken und gleichzeitig den Hauptgegner AfD zu fürchten. Wenn Merz seine eigenen Worte ernst meint, führt kein Weg an einer Kooperation mit der AfD vorbei. Doch genau davor schreckt er zurück – und zeigt damit vor allem eines: politische Unentschlossenheit und Angst vor Konsequenzen.

Sie wollen sich über die Flüchtlingswelle in Deutschland seit 2015 informieren? Bestellen Sie bei im COMPACT-Shop unser Spezial-Paket das Grundwissen Asyl-Invasion. Die nächste Flutwelle rollt.

 ","https://www.compact-online.de/stadtbild-merz-zwischen-klartext-und-afd-angst/"
"2025-10-21","Die unsichtbare Hand","Die Verschwörer im Hintergrund.. Vorabdruck aus der Novemberausgabe von COMPACT-Magazin. Nine-Eleven, Corona, Klimalügen, okkulte Eliten – das sind doch alles nur Verschwörungstheorien… Von wegen! Das ist Verschwörungspraxis, wie namhafte Investigativ-Asse belegen. _ von Manja May Guido Grandt, «Schwurblerfakten für Einsteiger», 160 Seiten, broschiert; 14,90 Euro. Foto: Pionier-Verlag Wer kritische Fragen stellt und auf die Widersprüche offizieller Narrative hinweist, wird gern als Verschwörungstheoretiker oder Schwurbler hingestellt. Doch kaum einer weiß, dass der Begriff «Verschwörungstheorie» selbst das

Dieser Inhalt aus unserer Printausgabe ist registrierten Benutzern vorbehalten.

Bitte loggen Sie sich hier ein, oder holen Sie sich jetzt den Digital - Pass für Smartphone, Tablet und Desktop

Anmelden
Benutzername oder E-Mail-Adresse
Passwort
 Angemeldet bleiben  
Passwort vergessen? Klicke hier, um es zurückzusetzen.","https://www.compact-online.de/die-unsichtbare-hand/"
"2025-10-21","Attentat in Budapest: Die düstere Prophezeiung","Das nächste Treffen zwischen Donald Trump und Wladimir Putin in Budapest bevor. Die Hoffnung auf Frieden wächst, aber auch die Angst! Denn eine Voraussage prophezeit die ungarische Hauptstadt als Ausgangspunkt eines Dritten Weltkriegs, wie Sie auch hier erfahren. 

Die Spannung steigt: Washington und Moskau zufolge bereiten US-Außenminister Marco Rubio und sein russischer Amtskollege Sergej Lawrow bereits das Treffen zwischen den Präsidenten Donald Trump und Wladimir Putin vor, das laut dem US-Präsidenten schon innerhalb der nächsten zwei Wochen in Budapest stattfinden könnte. Der Gipfel soll der Beendigung des Ukraine-Krieges dienen.

Inzwischen scheint auch die Flugroute für Putin gesichert zu sein. Bulgarien signalisierte, dass es dem russischen Präsidenten einen Überflug in Richtung Budapest erlauben würde. Ein anderes Szenario besagt: Die Präsidentenmaschine Iljuschin Il-96 könnte über die Türkei und das Mittelmeer, dann über Montenegro und Serbien fliegen, um von dort ungarischen Luftraum zu betreten.

Weidel freut sich – doch einer warnt!

Während manche Politiker nun offen darüber spekulieren, ob man nicht Putins Maschine abfangen und den russischen Präsidenten vor den Internationalen Strafgerichtshof in Den Haag schleppen könnte, zeigte sich AfD-Chefin Alice Weidel gestern bei einem Vortrag in der ungarischen Hauptstadt hocherfreut:

„Es gibt keinen besseren Ort auf der Welt als Budapest, um darüber zu sprechen, wie Frieden in Europa geschaffen werden und eine abermalige Spaltung unseres Kontinents verhindert und überwunden werden kann.“

Doch einer gießt Wasser in den Wein: Der bekannte Ökonom und Regierungskritiker Markus Krall, der überhaupt nicht gegen Friedensgespräche zwischen Amerika und Russland ist, gibt dennoch zu bedenken: „Radikale Kräfte in der Ukraine bereiten angesichts der Opposition von Präsident Orban gegen den Krieg sicher schon länger die Option eines Attentats auf ihn vor. Dabei hilft ihnen die unmittelbare Nähe der ungarischen Hauptstadt Budapest zur Ukraine, deren Grenze nur knapp 300 km von der Stadt entfernt liegt.“

Kralls Warnung schließt mit den Worten: „Solche Vorbereitungen könnten kurzfristig umgelenkt werden in den Versuch, ein Attentat auf Präsident Putin während der Friedenskonferenz durchzuführen und so den Anlass für einen großen Krieg in Europa nach dem Vorbild des Attentats von Sarajewo 1918 zu schaffen.“ Diesen Anschlag und weitere sowie deren Folgen haben wir übrigens in unserer druckfrischen November-Ausgabe mit dem Titelthema „Attentate, die die Welt veränderten“ (von Cäsar bis Charlie Kirk, hier erhältlich) aufgearbeitet.

Eine unfassbar genaue Vorhersage

Die Warnung erscheint umso dramatischer, weil einer der berühmtesten Seher der Neuzeit, nämlich Alois Irlmaier, der mit seinen Vorhersagen oft erstaunlich richtig lag, ausgerechnet Budapest als Ausgangspunkt eines Dritten Weltkrieges markierte!

Nun werden Sie sagen: Davon habe ich schon mal gehört, aber da ist doch gar nicht explizit von Budapest, sondern ganz allgemein vom Balkan die Rede. Der soll laut Irlmaier das „Pulverfass“ sein, in dem der „zündende Funke“ überspringe, was zu einem raschen Ausbruch des Krieges führe, der sich auf ganz Europa ausweite.

Das stimmt. Doch Irlmaier sprach, wie man in dem Buch „Alois Irlmaier: Ein Mann sagt, was er sieht“ des Prophetie-Experten Stephan Berndt nachlesen kann, in einer anderen Vision ausdrücklich von Budapest – und wie das auf das geplante Treffen zwischen Trump und Putin passt, lässt einem das Blut in den Adern gefrieren:

„Es kommt (…) ganz kurzfristig zu einer Konferenz in Budapest. Friedenskonferenz USA/Russland in Budapest. Der amerikanische Präsident wird ermordet, daraufhin erklärt der Vizepräsident Russland sofort den Krieg.“

Überzeugen Sie sich selbst. Das Buch können Sie hier bestellen.

Alles ist möglich – auch Aufstände!

Die gute Nachricht ist: Irlmaier hat nicht nur Katastrophen prophezeit! Er und andere Seher haben auch vorausgesagt, welche Orte in Deutschland, Europa und auf der Welt sicher sind, sollte es zu unerwarteten Naturereignissen, Unruhen, Aufständen oder einem Krieg kommen.

Stephan Berndt hat alle möglichen Szenarien in seinem Werk „Refugium: Sichere Gebiete nach Irlmaier und anderen Sehern“ analysiert, zusammengefasst und daraus einen Wegweiser fürs Überleben erstellt.

Das Werk findet derzeit aus nachvollziehbaren Gründen rasanten Absatz, wir haben aber einige Exemplare für Sie sichern können. Nur, solange der Vorrat reicht! Hier schnell zuschlagen. ","https://www.compact-online.de/attentat-in-budapest-die-duestere-prophezeiung/"
