"id","title","teaser","categories","lastModified","created","publishedAt","authors","url","article_text"
"94018","Gastkommentar von Martin Reichardt (AfD): Bundesregierung lässt auch unter Wadepuhl (CDU) besonders privilegierte Afghanen nach Deutschland einreisen!","Vier Jahre nach dem Ende des gescheiterten deutschen Afghanistan-Einsatzes lässt das CDU-geführte Auswärtige Amt erneut Afghanen aus Pakistan nach Deutschland fliegen. Diese werden von Kartellparteien und Medien als durch die Taliban gefährdet dargestellt. Das aber ist eine vorsätzliche Falscherzählung, die die etablierten politischen Kräfte in die Welt gesetzt haben. Die Taliban haben ihre nach dem […]","Politik","2025-09-04T07:47:58+00:00","2025-09-04T07:47:58+00:00","2025-09-04T07:47:58+00:00","","https://deutschlandkurier.de/2025/09/gastkommentar-von-martin-reichardt-afd-bundesregierung-laesst-auch-unter-wadepuhl-cdu-besonders-privilegierte-afghanen-nach-deutschland-einreisen/","Vier Jahre nach dem Ende des gescheiterten deutschen Afghanistan-Einsatzes lässt das CDU-geführte Auswärtige Amt erneut Afghanen aus Pakistan nach Deutschland fliegen. Diese werden von Kartellparteien und Medien als durch die Taliban gefährdet dargestellt.

Das aber ist eine vorsätzliche Falscherzählung, die die etablierten politischen Kräfte in die Welt gesetzt haben.

Die Taliban haben ihre nach dem Sieg im Afghanistan-Krieg für diejenigen Afghanen ausgerufene Generalamnestie, die in der Zeit der NATO-Intervention (2001-2021) mit westlichen Stellen zusammenarbeiteten, nachweislich eingehalten. Keine Ortskraft und kein Beamter der früheren Republik Afghanistan ist durch sie an Leib und Leben attackiert worden. Das hat der in der letzten Wahlperiode tagende Untersuchungsausschuss Afghanistan eindeutig herausgearbeitet.

Bei den nun eingeflogenen Personen handelt es sich ausnahmslos um solche Afghanen, die in der Zeit des Afghanistan-Krieges eine bevorzugte Stellung innehatten und ein im Vergleich zu ihren Landsleuten sehr üppiges Gehalt bezogen.

Dass man genau diese Personen mit ihren Familien nun nach Deutschland bringt, kann man nur als eine deutscherseits mit Steuermitteln betriebene dauerhafte Privilegierung einzelner Afghanen bewerten.

Den verlogenen Darstellungen des Auswärtigen Amts bezüglich der vermeintlichen Gefährdung der jahrelang besonders privilegierten Afghanen ist entschieden entgegenzutreten.

Wir als AfD haben seit Beginn unseres Bestehens die deutsche Beteiligung am halsbrecherischen Afghanistan-Krieg kritisiert und fordern die Bundesregierung dazu auf, die auf einer Falscherzählung fußenden Charterflüge für afghanische Staatsangehörige sofort einzustellen!

* Martin Reichardt, Jahrgang 1969, war von 1992 bis 2001 Offizier der Bundeswehr, von 2002 bis 2017 leitender Angestellter und ist seit 2017 Mitglied des Deutschen Bundestages (AfD) sowie Landesvorsitzender der AfD in Sachsen-Anhalt."
"94022","Umfrage-Hammer: Ulrich Siegmund und die AfD steuern in Sachsen-Anhalt auf einen historischen Wahlsieg zu!","Ein Jahr vor der Landtagswahl am 6. September 2026 in Sachsen-Anhalt deutet eine neue Hammer-Umfrage daraufhin, dass die AfD mit Ulrich Siegmund (34) beste Chancen hat, künftig den ersten AfD-Ministerpräsidenten in Deutschland  zu stellen. Die Demoskopen von Infratest dimap sehen die Partei bereits bei knapp 40 Prozent. Die AfD ist damit  in Mitteldeutschland mit weitem […]","AfD","2025-09-04T10:11:52+00:00","2025-09-04T08:39:03+00:00","2025-09-04T08:39:03+00:00","","https://deutschlandkurier.de/2025/09/umfrage-hammer-ulrich-siegmund-und-die-afd-steuern-in-sachsen-anhalt-auf-einen-historischen-wahlsieg-zu/","Ein Jahr vor der Landtagswahl am 6. September 2026 in Sachsen-Anhalt deutet eine neue Hammer-Umfrage daraufhin, dass die AfD mit Ulrich Siegmund (34) beste Chancen hat, künftig den ersten AfD-Ministerpräsidenten in Deutschland zu stellen. Die Demoskopen von Infratest dimap sehen die Partei bereits bei knapp 40 Prozent. Die AfD ist damit in Mitteldeutschland mit weitem Abstand aktuell die stärkste politische Kraft. Die Umfrage erfolgte im Auftrag des MDR, der „Magdeburger Volksstimme“ und der „Mitteldeutschen Zeitung“.

Bei Infratest dimap kommen die AfD und ihr populärer Spitzenkandidat Ulrich Siegmund auf 39 Prozent und liegen damit 12 Punkte vor der CDU von Noch-Ministerpräsident Reiner Haseloff mit 27 Prozent. Der Regierungschef hat angekündigt, bei der nächsten Wahl nicht mehr antreten zu wollen. Stattdessen geht die CDU mit ihrem Landesvorsitzenden, Wirtschaftsminister Sven Schulze, in das Rennen.

Siegmund hat an seinem Siegeswillen zuletzt keinen Zweifel gelassen und mehrfach bekräftigt, der erste AfD-Ministerpräsident in Magdeburg werden zu wollen. So wie es aussieht, wachsen seine Chancen von Monat zu Monat. Allein auf Basis der Umfragen jetzt, ein Jahr vor der Wahl, würde die AfD ihr Wahlergebnis von 2021 nahezu verdoppeln.

Volksfrontbündnis gegen die AfD?

Auf Platz drei liegt laut der Erhebung die Linke mit 13 Prozent. Die SPD unterbietet mit sieben Prozent sogar noch ihr Rekordtief bei der vergangenen Landtagswahl. Das BSW kommt auf sechs Prozent.

Nicht im Landtag vertreten wären die „Grünen“ (drei Prozent) und die aktuelle Regierungspartei FDP, deren Stimmenanteil nicht mehr messbar ist und den Sonstigen (fünf Prozent) zugeschlagen wurde.

Derzeit regiert in Sachsen-Anhalt noch ein Bündnis aus CDU, SPD und FDP. Es dürfte eine erneute Mehrheit verfehlen. Gemeinsam kommen diese Altparteien nur noch auf 34 Prozent – deutlich weniger als die AfD allein. Nach jetzigem Stand könnte nur noch ein Volksfrontbündnis aus CDU, Linke und SPD den ersten AfD-Ministerpräsidenten Deutschlands verhindern."
"94026","Merkels Willkommensputsch: Merkel-Regierung stoppte Einsatzbefehl der Bundespolizei zur Grenzschließung!","Wenn die frühere Masseneinwanderungskanzlerin Angela Merkel (CDU) auch zehn Jahre nach ihrem Willkommensputsch behauptet, es sei unmöglich gewesen, die deutschen Grenzen zu schließen, so ist auch das eine von vielen Unwahrheiten. Der 30 DIN-A-4 Seiten lange Einsatzplan der Bundespolizei lag fix und fertig im Schreibtisch des damaligen Bundespolizei-Präsidenten. Was fehlte, war die Freigabe durch die […]","Migration","2025-09-05T07:56:27+00:00","2025-09-04T10:28:33+00:00","2025-09-04T10:28:33+00:00","","https://deutschlandkurier.de/2025/09/willkommensputsch-merkel-regierung-stoppte-einsatzbefehl-der-bundespolizei-zur-grenzschliessung/","Wenn die frühere Masseneinwanderungskanzlerin Angela Merkel (CDU) auch zehn Jahre nach ihrem Willkommensputsch behauptet, es sei unmöglich gewesen, die deutschen Grenzen zu schließen, so ist auch das eine von vielen Unwahrheiten. Der 30 DIN-A-4 Seiten lange Einsatzplan der Bundespolizei lag fix und fertig im Schreibtisch des damaligen Bundespolizei-Präsidenten. Was fehlte, war die Freigabe durch die Politik.

VON EINAR KOCH*

„Es ist soweit!“ Mit diesen knappen Worten meldet sich Dieter Romann (CDU), Ex-Präsident des Bundespolizeipräsidiums und Deutschlands oberster Grenzschützer, bei seinen führenden Beamten. Es ist Samstag, der 12. September 2015 am frühen Abend, als er den Befehl gibt, die Grenzschließung gegen den Massenansturm von Migranten vorzubereiten. Dazu sollte es nie kommen, weil die deutsche Bundesregierung unter der Masseneinwanderungskanzlerin Angela Merkel (CDU) in einem historischen Ausmaß versagte!

Keine 24 Stunden später, am Sonntag den 13. September um 18 Uhr, sollten an den Übergängen von Österreich nach Bayern die Schlagbäume runtergehen, Polizeikellen Fahrzeuge rauswinken, alle Reisenden kontrolliert werden. Wer keinen Pass oder kein Visum hatte, sollte abgewiesen werden.

Die Botschaft, die in alle Welt hinausgehen sollte: Deutschland macht dicht! „Refugees welcome is over“! – eine Woche, nachdem es Romanns Parteifreundin Angela Merkel vorsätzlich unter Bruch ihres Amtseides versäumt hatte, Deutschlands Grenzen zu schließen.

So schien es jedenfalls in jener Nacht vom 12. auf den 13. September 2015, als sämtliche Einheiten der Bundespolizei in Alarmbereitschaft versetzt wurden und sich 21 Hundertschaften auf den Weg an die deutsch-österreichische Grenze machten. Mit Bussen wurden die Beamten aus ganz Deutschland herangefahren. Dieses Großmanöver war sorgfältig geplant. CDU-Mitglied Romann, ehemaliger deutscher Karate-Meister in seiner Gewichtsklasse, nutzte dazu eine Tarnung:

In Hamburg, also im hohen Norden der Republik, waren an jenem Samstag viele seiner Beamten im Einsatz. Sie halfen dort, den Aufmarsch „Tag der Patrioten“ und potenziell gewaltbereite Gegendemonstranten der sogenannten „Antifa“ in Schach zu halten. Aber unweit war bereits ein provisorischer Hubschrauberlandeplatz eingerichtet.

Chef der Bundespolizei bereitet die Grenzschließung vor

Als Samstagabend der Befehl kam, wurden Hunderte von Polizisten in Wellen von Hamburg an die Grenze in den Alpen geflogen. Um eine Grenze, an der Wachhäuser und Schlagbäume schon vor Jahren abgebaut worden waren, über Nacht wieder „scharf“ zu stellen.

Dafür brauchte man nicht nur sehr viele Beamte, sondern auch jede Menge schweres Material: Container, Zelte, Lichtmasten, Pionierzeuge. Das war größtenteils schon vor Ort. Ohne Wissen der Politik hatte der Chef der Bundespolizei dafür gesorgt, dass eine kurzfristige Grenzschließung jederzeit möglich gewesen wäre!

Der oberste Bundespolizist bediente sich einer List – denn: Erst im Juni 2015 hatte in der Region der G-7-Gipfel von Elmau stattgefunden, der größte Polizeieinsatz des Jahres. Romann hatte danach einen Großteil des Materials einfach vor Ort einlagern lassen.

Als am Sonntag des 13. September um 17.30 Uhr tatsächlich Einsatzbereitschaft gemeldet wurde, fehlte zur Grenzschließung nur noch ein allerletzter Befehl. Auch der war bereits geschrieben. Er umfasste dreißig DIN-A-4 Seiten. Entscheidend waren aber nur wenige Worte: Asylsuchende sind abzuweisen! Wer nicht einreiseberechtigt war, sollte auch im Falle eines Asylgesuches zurückgewiesen werden. Jetzt fehlte nur noch das „Go“ der Politik. Es sollte nie kommen.

***

Dieter Romann spricht als loyaler Beamter öffentlich nicht oder nur wenig über den Herbst 2015. Aber es ist möglich, seine Rolle in jenen Wochen in Gesprächen mit Polizisten und Ministerialbeamten zu rekonstruieren. Der Polizeichef ist promovierter Verwaltungsjurist und war im Bundesinnenministerium Referatsleiter für die Bereiche Ausländerterrorismus und Ausländerextremismus. Schon aus dieser Erfahrung heraus ist seine Einstellung zur „Willkommenskultur“ eher nüchtern. Im Büro raucht er selbst gedrehte Zigaretten und spricht, obwohl er lange Ministerialbeamter war, eher die Sprache seiner Polizisten als die von Politikern.

Exklusive DVD-Vorführung für Politik-Versager

Vielleicht ist das der Grund, warum der Bundespolizei-Chef glaubte, die Politik mit einem Video aufrütteln zu müssen: Im Frühjahr und Frühsommer 2015 zieht Romann mit einer selbst gebrannten DVD durch das politische Berlin. Es gibt persönliche Vorführungen im Innenministerium, im Kanzleramt und beim damaligen SPD-Chef Sigmar Gabriel. Es sind Aufnahmen von Flüchtlingen auf der Balkanroute; sie stammen von Bundespolizisten, die zur Amtshilfe nach Serbien entsandt worden waren.

Dramatischer Höhepunkt des Clips war eine Kamerafahrt, die eine schier endlose Menschenkolonne an der serbisch-mazedonischen Grenze zeigt. Romann berichtete seinen Zuschauern in der Politik von fallenden Schlepperpreisen für die einzelnen Etappen auf der Balkanroute. Er beschrieb, wie Kriminelle und staatliche Stellen dort Hand in Hand arbeiteten. Und er erzählte eine Anekdote, die später die Runde machen sollte:

Die mazedonische Staatsbahn habe eigens zusätzliche Züge ausgeliehen, um alle Migranten in Richtung Deutschland weiterbefördern zu können – und damit das erste positive Betriebsergebnis ihrer Geschichte erwirtschaftet!

Romanns Botschaft lautete: Es sind zu viele, die da ankommen! Sie werden gezielt zu uns geschickt. Wir müssen sie an der Grenze abweisen!

Schnell folgten die sattsam bekannten Einwände der Bedenkenträger: nicht durchführbar; das Asylrecht fordert individuelle Einzelfallprüfung usw.!

Romann konterte jedes Mal mit Artikel 16 des Grundgesetzes. Zwar heißt es dort „Politisch Verfolgte genießen Asylrecht“, aber schon der zweite Absatz schränkt ein: „Auf Absatz 1 kann sich nicht berufen, wer aus einem Mitgliedsstaat der Europäischen Gemeinschaften oder einem anderen Drittstaat einreist“. Das galt und gilt bis heute für alle Nachbarländer Deutschlands.

Jene Schicksalstage im September 2015 sollten Deutschland tiefgreifend und dramatisch bis zur Unkenntlichkeit verändern: 40.000 Migranten überquerten allein an einem einzigen Wochenende die deutsch-österreichische Grenze – die Karawane schien nicht abreißen zu wollen.

Dabei hätte sie gestoppt werden können, wenn die Politik nur gewollt hätte!

* Einar Koch, Jahrgang 1951, war von 1992 bis 2003 Leiter der Parlamentsredaktion der „Bild“-Zeitung in Bonn und Berlin, Politik-Chef des Blattes und zuletzt Politischer Chefkorrespondent."
"94047","Betreutes Denken: Wie die CDU ältere Wähler an linke Ideologen verkauft","Dass CDU und CSU viele, wenn nicht sogar die meisten ihrer älteren Wähler dem betreuten Denken durch ARD und ZDF zu verdanken haben, ist eine allgemeine und unumstrittene Erkenntnis. Aber auch die sogenannte „Senioren-Union“ (SU), die innerparteiliche  Interessenvertretung der über 60-Jährigen in den Unionsparteien, entmündigt ältere Herrschaften, indem sie diese auf einschlägige linke Portale verweist. […]","Politik","2025-09-04T11:20:14+00:00","2025-09-04T11:20:14+00:00","2025-09-04T11:20:14+00:00","","https://deutschlandkurier.de/2025/09/betreutes-denken-wie-die-cdu-aeltere-waehler-an-linke-ideologen-verkauft/","Dass CDU und CSU viele, wenn nicht sogar die meisten ihrer älteren Wähler dem betreuten Denken durch ARD und ZDF zu verdanken haben, ist eine allgemeine und unumstrittene Erkenntnis. Aber auch die sogenannte „Senioren-Union“ (SU), die innerparteiliche Interessenvertretung der über 60-Jährigen in den Unionsparteien, entmündigt ältere Herrschaften, indem sie diese auf einschlägige linke Portale verweist.

Eine von vielen Wahlversprechen des CDU-Bundeskanzlers Friedrich Merz lautete: „Links ist vorbei“. Der Wirtschaftsjournalist und Buchautor Norbert Häring entdeckte nun eine Broschüre der „Senioren-Union“, welche die Merz-Aussage einmal mehr ad absurdum führt.

„Achten Sie auf den Sprachstil“, lautet eine von vier Lernempfehlungen in der vierseitigen Broschüre für politisch interessierte Senioren. Der Ratgeber soll vorgeblich helfen, sich im Dschungel von „Falschmeldungen und ‚Fakes‘ im Internet“ zurechtzufinden.

Zu den insgesamt fünfzehn „praktischen Hinweisen gegen Desinformation“ gehört auch der Verweis auf einschlägig bekannte linke Lügenportale und regierungsnahe sogenannte „Faktenchecker“ als vermeintliche Lordsiegelbewahrer objektiver Wahrheiten.

Der „Tipp Nr. 6“ der kürzlich von der „Senioren-Union“ veröffentlichten Broschüre lautet: „Wie erkennen Sie Falschmeldungen und ‚Fakes‘ im Internet?“. Die Antwort lautet: „Nutzen Sie Faktencheck-Portale!“ Dazu gibt es den Link zu einer Liste von sieben, so wörtlich, „seriösen Faktencheck-Seiten“.

Genannt werden groteskerweise unter anderm die linksradikalen Lügenportale „Volksverpetzer“ und „Correctiv“ sowie der linksgrün-woke „dpa-Faktencheck“ und der „ARD-Faktenfinder“.

Dazu schreibt Publizist Häring: „Wer sich ein bisschen auskennt, staunt nicht schlecht, wenn er die Liste aufruft und zuoberst ausgerechnet den aggressiv anti-rechten Volksverpetzer als besonders empfohlenen, angeblich serösen Faktenchecker findet. Für diesen beginnt das zu bekämpfende ‚rechts‘ schon knapp jenseits der SPD.“

„Tipp Nummer 15“ der CDU-Senioren-Broschüre kommentiert sich – Stichwort betreutes Denken – übrigens von selbst. Dort heißt es: „Wenn ein Beitrag Ihre Meinung zu 100 Prozent bestätigt, sollten Sie besonders wachsam sein. Desinformation wird oft so gestaltet, dass sie sich ideal in bestehende Überzeugungen einfügt.“"
"94050","Asyl-Tsunami seit 2015: So urteilen die Bürger in Saalfeld/Thüringen!","5. September 2015: Der thüringische Ministerpräsident Bodo Ramelow (SED/LINKE) begrüßt am Bahnhof der thüringischen Stadt Saalfeld/Saale (29.000 Einwohner) den ersten Zug voller syrischer Asylanten mit dem arabischen Ausruf „Inshallah“ („wenn Allah will“)! Ramelow schreit mit Freudentränen in den Augen durch ein Megaphon: „Das ist der schönste Tag in meinem Leben!“ 10 Jahre später, September 2025: […]","Johannes Schüller","2025-09-04T12:21:55+00:00","2025-09-04T11:36:18+00:00","2025-09-04T11:36:18+00:00","","https://deutschlandkurier.de/2025/09/asyl-tsunami-seit-2015-so-urteilen-die-buerger-in-saalfeld-thueringen/","5. September 2015: Der thüringische Ministerpräsident Bodo Ramelow (SED/LINKE) begrüßt am Bahnhof der thüringischen Stadt Saalfeld/Saale (29.000 Einwohner) den ersten Zug voller syrischer Asylanten mit dem arabischen Ausruf „Inshallah“ („wenn Allah will“)!

Ramelow schreit mit Freudentränen in den Augen durch ein Megaphon: „Das ist der schönste Tag in meinem Leben!“

10 Jahre später, September 2025:

In Saalfeld hat sich durch die seit nunmehr 10-Jahren andauernde Asyl-Flut Vieles verändert.

Der Deutschland-KURIER🇩🇪 hat mit den Bürgern Saalfelds gesprochen."
"94053","Asyl-Chaos und Migration: Erstmals trauen die Deutschen der AfD mehr zu als den Altparteien!","Das nächste Umfrage-Schock für die Altparteien: Erstmals trauen die Deutschen der AfD auf einem zentralen Politikfeld größere Kompetenz zu als allen anderen Parteien! Laut der aktuellen Umfrage von Infratest Dimap für ARD-„Tagesthemen“ und „Welt“ sind 26 Prozent der Befragten am ehesten davon überzeugt, dass nur die AfD die Probleme in der Asyl- und Migrationspolitik lösen […]","Politik","2025-09-04T12:09:14+00:00","2025-09-04T12:28:56+00:00","2025-09-04T12:28:56+00:00","","https://deutschlandkurier.de/2025/09/asyl-chaos-und-migration-erstmals-trauen-die-deutschen-der-afd-mehr-zu-als-den-altparteien/","Das nächste Umfrage-Schock für die Altparteien: Erstmals trauen die Deutschen der AfD auf einem zentralen Politikfeld größere Kompetenz zu als allen anderen Parteien! Laut der aktuellen Umfrage von Infratest Dimap für ARD-„Tagesthemen“ und „Welt“ sind 26 Prozent der Befragten am ehesten davon überzeugt, dass nur die AfD die Probleme in der Asyl- und Migrationspolitik lösen kann. Das ist ein Plus von vier Prozentpunkten seit der Bundestagswahl im Februar!

Mit diesem Kompetenzwert überholt die AfD zum ersten Mal die Union, die mit 24 Prozent zwei Punkte verliert, obwohl CDU und CSU im Wahlkampf eine „Migrationswende“ versprochen hatten.

Auch in anderen Bereichen wie Wirtschaft, Finanzen und soziale Gerechtigkeit legt die AfD in der Kompetenzbewertung zu – wenn auch weniger stark.

In der Sonntagsfrage kommt die Union (27 Prozent) nicht vom Fleck, während die AfD auf 25 Prozent zulegt – neuer Rekordwert bei Infratest dimap!

Alarmierend für die schwarz-rote Bundesregierung ist die generelle Stimmungslage: Nur noch 22 Prozent der Befragten sind mit ihrer Arbeit zufrieden oder sehr zufrieden – ein Rekordtief! Zum Vergleich: Die Ampelkoalition kam wenige Monate nach ihrem Start im April 2022 auf mehr als das Doppelte an Zustimmung, während sich heute bereits 75 Prozent mehr oder weniger unzufrieden über die Chaos-Koalition aus Union und SPD äußern.

Andere Umfragen bestätigen den Trend für die AfD: Das Forsa-Barometer vom Wochenbeginn sah die Partei (26 Prozent) sogar vor CDU und CSU mit zusammen 25 Prozent. Auch dort zeigte sich eine deutlich wachsende Unzufriedenheit mit der Merz-Regierung."
"94056","„Grüne“ laden zu Gespräch über AfD-Verbotsantrag ein – Dobrindt (CSU) ändert Zeitplan","Die Spitze der „Grünen“-Fraktion im Deutschen Bundestag hat die Fraktionschefs von Union, SPD und Linke zu einem Gespräch über ein mögliches AfD-Verbotsverfahren eingeladen. Wegen der angeblich fortschreitenden Radikalisierung der Partei sei der Zeitpunkt gekommen, ein solches Verfahren anzustoßen. Die „Grünen“ dringen auf ein AfD-Verbot – dies ganz offensichtlich vor dem Hintergrund rasant steigender Umfragewerte für […]","Politik","2025-09-04T12:12:07+00:00","2025-09-04T12:58:24+00:00","2025-09-04T12:58:24+00:00","","https://deutschlandkurier.de/2025/09/gruene-laden-zu-gespraech-ueber-afd-verbotsantrag-ein-dobrindt-csu-aendert-zeitplan/","Die Spitze der „Grünen“-Fraktion im Deutschen Bundestag hat die Fraktionschefs von Union, SPD und Linke zu einem Gespräch über ein mögliches AfD-Verbotsverfahren eingeladen. Wegen der angeblich fortschreitenden Radikalisierung der Partei sei der Zeitpunkt gekommen, ein solches Verfahren anzustoßen.

Die „Grünen“ dringen auf ein AfD-Verbot – dies ganz offensichtlich vor dem Hintergrund rasant steigender Umfragewerte für die Partei. Nun wollen die Ökosozialisten, die ihre Felle davon schwimmen sehen, mit den anderen Altparteien ein AfD-Verbotsverfahren vorantreiben. Bundesinnenminister Alexander Dobrindt (CSU) will nun doch früher als bisher geplant über die Folgen der Hochstufung der AfD durch den Verfassungsschutz beraten.

In einem Brief der zwei „grünen“ Co-Fraktionsvorsitzenden, Katharina Dröge und Britta Haßelmann, an Jens Spahn (CDU), Matthias Miersch (SPD) sowie an die beiden Vorsitzenden der Linksfraktion, Heidi Reichinnek und Sören Pellmann, heißt es: „Der Deutsche Bundestag hat vor dem Hintergrund unserer geschichtlichen Verantwortung die rechtliche und politische Pflicht, sich ernsthaft mit der Einleitung eines Parteiverbotsverfahrens zu befassen, wenn ein entsprechender Anlass besteht.“ Dieser Zeitpunkt sei – angesichts der fortschreitenden Radikalisierung der AfD – jetzt gekommen.

„Zum Schutz der Menschen und der Demokratie“ müsse ein Parteiverbotsverfahren nun verantwortungsvoll geprüft und gegebenenfalls rasch auf den Weg gebracht werden, schreiben die Fraktionschefinnen der „Grünen“. Der Brief liegt dpa vor. Jetzt sei ein gemeinsames Vorgehen von zentraler Bedeutung, betonen die Ökosozialistinnen."
"94059","Scheinkonservatives Irrlicht: Roland Koch (CDU) will mit Kommunisten über Richterwahl verhandeln","Hessens langjähriger früherer Ministerpräsident Roland Koch (CDU) hat sich mit Blick auf die Richterwahlen zum Bundesverfassungsgericht dafür ausgesprochen, auch mit der Linkspartei zu reden. „Nicht jede Entscheidung, die man trifft, damit der Staat handlungsfähig ist, ist gleich eine Zusammenarbeit, die den Unvereinbarkeitsbeschluss der Union berührt“, sagte Koch dem linksgrünen „Redaktionsnetzwerk Deutschland“ (RND). Zugleich dürfe die […]","Politik","2025-09-04T12:15:22+00:00","2025-09-04T13:28:42+00:00","2025-09-04T13:28:42+00:00","","https://deutschlandkurier.de/2025/09/scheinkonservatives-irrlicht-roland-koch-cdu-will-mit-kommunisten-ueber-richterwahl-verhandeln/","Hessens langjähriger früherer Ministerpräsident Roland Koch (CDU) hat sich mit Blick auf die Richterwahlen zum Bundesverfassungsgericht dafür ausgesprochen, auch mit der Linkspartei zu reden. „Nicht jede Entscheidung, die man trifft, damit der Staat handlungsfähig ist, ist gleich eine Zusammenarbeit, die den Unvereinbarkeitsbeschluss der Union berührt“, sagte Koch dem linksgrünen „Redaktionsnetzwerk Deutschland“ (RND). Zugleich dürfe die Partei daraus aber kein „grundsätzliches politisches Mitspracherecht“ ableiten.

Dagegen erklärte Koch, der einmal als einer der letzten Konservativen in der CDU und innerparteilicher Gegenspieler von Ex-Kanzlerin Angela Merkel galt, eine Zusammenarbeit zwischen den Unionsparteien und der AfD für nicht möglich. Die „Führung der AfD“ stimme „nicht mit unserer Verfassung, unserem Menschenrechtsbild und mit unserer Verortung in der westlichen Welt und der Europäischen Union überein.“ Unter der AfD-Führung versteht Koch den gesamten Bundesparteitag der AfD."
"94064","Sachsen-Anhalt: „Wir haben erstmals die große Chance, eine  Landesregierung stellen zu können!“","Ein Analyse-Kommentar des stellvertretenden Landesvorsitzenden der AfD Sachsen-Anhalt Hans-Thomas Tillschneider (MdL).","Hans-Thomas Tillschneider","2025-09-04T13:54:14+00:00","2025-09-04T13:54:14+00:00","2025-09-04T13:54:14+00:00","","https://deutschlandkurier.de/2025/09/sachsen-anhalt-wir-haben-erstmals-die-grosse-chance-eine-landesregierung-stellen-zu-koennen/","Ein Analyse-Kommentar des stellvertretenden Landesvorsitzenden der AfD Sachsen-Anhalt Hans-Thomas Tillschneider (MdL)."
"94034","Tim Kellner: Knallharte Abrechnung mit der politischen Justiz in Deutschland!","Wer links-woke Politikerinnen wie Nancy Faeser (SPD) in kritisch-satirischer Form als „aufgeblasene Dampfnudel“ karikiert, kann sich hierzulande nicht mehr auf die #Meinungsfreiheit berufen, hat das Bundesverfassungsgericht (BVerfG) in Karlsruhe festgestellt. Auch auf die Kunstfreiheit könne sich Kult-YouTuber Tim Kellner nicht berufen. Der „Love Priest“ rechnet in diesem Video offen, knallhart und schonungslos mit der politischen […]","Justiz","2025-09-04T11:01:22+00:00","2025-09-04T15:58:17+00:00","2025-09-04T15:58:17+00:00","","https://deutschlandkurier.de/2025/09/tim-kellner-knallharte-abrechnung-mit-der-politischen-justiz-in-deutschland/","Wer links-woke Politikerinnen wie Nancy Faeser (SPD) in kritisch-satirischer Form als „aufgeblasene Dampfnudel“ karikiert, kann sich hierzulande nicht mehr auf die #Meinungsfreiheit berufen, hat das Bundesverfassungsgericht (BVerfG) in Karlsruhe festgestellt.

Auch auf die Kunstfreiheit könne sich Kult-YouTuber Tim Kellner nicht berufen. Der „Love Priest“ rechnet in diesem Video offen, knallhart und schonungslos mit der politischen Justiz in Deutschland ab, nachdem das Bundesverfassungsgericht Kellners Verfassungsbeschwerde nunmehr „natürlich“ abgelehnt hat.

Unterstützungsdaten:

► Einmalige Unterstützung:

Kontoinhaber: Timm Kellner

IBAN: DE 64 2546 2160 0773 0853 01

BIC: Geno DE F1 HMP

Verwendungszweck: Unterstützung

► Paypal

lovepriestoriginal@gmail.com

Verwendungszweck: Unterstützung"
