"id","title","teaser","categories","lastModified","created","publishedAt","authors","url","article_text"
"96552","Corona-Unrecht: „Aufarbeitung JETZT!“ – Alle wichtigen Stimmen zum 4. Corona-Symposium der AfD","","Politik","2025-11-12T08:02:32+00:00","2025-11-12T08:02:32+00:00","2025-11-12T08:02:32+00:00","","https://deutschlandkurier.de/2025/11/corona-unrecht-aufarbeitung-jetzt-alle-wichtigen-stimmen-zum-4-corona-symposium-der-afd/",""
"96555","Von wegen „Familienland Bayern“: Markus Söder (CSU) streicht jungen Familien das versprochene Kinderstartgeld!","Böse Überraschung zu Weihnachten: Junge Familien in Bayern mit kleinen Kindern erhalten künftig weniger Geld vom Staat! Die Landesregierung unter Ministerpräsident Markus Söder (CSU) streicht das noch im Juni versprochene Kinderstartgeld von 3.000 Euro zum ersten Geburtstag und beendet damit alle direkten Familienzahlungen des Freistaats. Es handle sich um einen Rückhalt für Familien – „ganz […]","Bayern","2025-11-12T09:17:24+00:00","2025-11-12T09:17:24+00:00","2025-11-12T09:17:24+00:00","","https://deutschlandkurier.de/2025/11/von-wegen-familienland-bayern-markus-soeder-csu-streicht-jungen-familien-das-versprochene-kinderstartgeld/","Böse Überraschung zu Weihnachten: Junge Familien in Bayern mit kleinen Kindern erhalten künftig weniger Geld vom Staat! Die Landesregierung unter Ministerpräsident Markus Söder (CSU) streicht das noch im Juni versprochene Kinderstartgeld von 3.000 Euro zum ersten Geburtstag und beendet damit alle direkten Familienzahlungen des Freistaats.

Es handle sich um einen Rückhalt für Familien – „ganz klar auch in Euro“. Mit diesen vollmundigen Worten pries Söders Familienministerin Ulrike Scharf (CSU) noch vor wenigen Monaten das zugesagte Kinderstartgeld an. Jetzt aber macht Söder den Wortbruch-Merz: Diese versprochene Leistung für ab Januar 2025 geborene Kinder kommt doch nicht!

Geplant war: Familien im Freistaat Bayern sollten für jedes Kind, das ab dem 1. Januar 2025 geboren wurde, pünktlich zum ersten Geburtstag einmalig 3.000 Euro erhalten. Jetzt will die Staatsregierung die dafür bis zum Jahr 2023 vorgesehenen drei Milliarden Euro laut Söder „umgehend und vollständig“ in den Ausbau und Unterhalt von Kitas stecken – Einrichtungen, in denen Kinder häufig linksgrün-woker Indoktrinierung ausgesetzt sind.

Da verwundert nicht, dass die Kita-Träger (u.a. Caritas, evangelischer Kita-Verband) begeistert sind. Der bayerische Landeselternbeirat hingegen kritisiert das Aus für Familien-, Krippen- und jetzt auch Kinderstartgeld."
"96558","Illegal, egal, legal: 88.000 ausreisepflichtige Ausländer erhielten Chancen-Aufenthaltsrecht!","Nach Angaben des Bundesinnenministeriums hat Deutschland seit Dezember 2022 rund 88.000 Ausländern, die ausreisepflichtig gewesen wären, ein vorläufiges Bleiberecht ermöglicht. Motto: illegal, egal, legal! Hintergrund: Der Deutsche Bundestag hatte vor drei Jahren mit Ampel-Mehrheit und auf Betreiben der damaligen Bundesinnenministerin Nancy Faeser (SPD) eine neue Bleiberechtsregelung eingeführt. Diese trat am 31. Dezember 2022 in Kraft. […]","Migration","2025-11-12T12:06:32+00:00","2025-11-12T10:59:47+00:00","2025-11-12T10:59:47+00:00","","https://deutschlandkurier.de/2025/11/illegal-egal-legal-88-000-ausreisepflichtige-auslaender-erhielten-chancen-aufenthaltsrecht/","Nach Angaben des Bundesinnenministeriums hat Deutschland seit Dezember 2022 rund 88.000 Ausländern, die ausreisepflichtig gewesen wären, ein vorläufiges Bleiberecht ermöglicht. Motto: illegal, egal, legal!

Hintergrund: Der Deutsche Bundestag hatte vor drei Jahren mit Ampel-Mehrheit und auf Betreiben der damaligen Bundesinnenministerin Nancy Faeser (SPD) eine neue Bleiberechtsregelung eingeführt. Diese trat am 31. Dezember 2022 in Kraft. Demnach konnten ausreisepflichtige Ausländer mit einem Duldungstitel in Deutschland eine Aufenthaltserlaubnis für die Dauer von 18 Monaten erlangen, in denen fehlende Dokumente nachgereicht und Sprachnachweise erbracht werden konnten. Im Klartext: Aus illegaler Migration wurde plötzlich ein legaler Zustand!

„Ausweislich des Ausländerzentralregisters (AZR) haben bis zum Stichtag 30. September 2025 insgesamt 87.821 Personen einen Aufenthaltstitel nach § 104c AufenthG erhalten“, teilte das Bundesinnenministerium auf Medien-Anfrage („NiUS“) mit.

Bis Ende 2023 kamen demnach rund 62.000 illegale Asyl-Migranten in den Genuss eines legalen Aufenthaltstitels; im Jahr 2024 waren es knapp 20.500. Von Januar bis Oktober dieses Jahres stellten mehr als 5.000 weitere Personen einen Antrag nach dem Chancen-Aufenthaltsrecht. Letztmalig können Anträge noch bis zum 31. Dezember 2025 gestellt werden. Das Programm soll nicht verlängert werden."
"96561","Angebot der EU: Deutschland MÜSSTE ab 2026 keine EU-Asylanten mehr aufnehmen – Wie reagiert die Bundesregierung?","Wer hätte gedacht, dass aus Brüssel auch mal was Gescheites kommt: Deutschland müsste laut EU-Kommission vorerst keine zusätzlichen Migranten mehr aus anderen Mitgliedstaaten aufnehmen! Das ergibt sich laut dpa aus einer internen Analyse von EU-Innenkommissar Magnus Brunner (ÖVP) zum neuen sogenannten „Solidaritätsmechanismus“ im Rahmen der EU-Asylreform. Die Bundesregierung kann demnach auf Antrag bis Ende 2026 […]","Migration","2025-11-13T15:49:09+00:00","2025-11-12T11:20:36+00:00","2025-11-12T11:20:36+00:00","","https://deutschlandkurier.de/2025/11/bruessel-zieht-die-notbremse-deutschland-muss-ab-2026-keine-eu-asylanten-mehr-aufnehmen-zu-hoher-migrationsdruck/","Wer hätte gedacht, dass aus Brüssel auch mal was Gescheites kommt: Deutschland müsste laut EU-Kommission vorerst keine zusätzlichen Migranten mehr aus anderen Mitgliedstaaten aufnehmen!

Das ergibt sich laut dpa aus einer internen Analyse von EU-Innenkommissar Magnus Brunner (ÖVP) zum neuen sogenannten „Solidaritätsmechanismus“ im Rahmen der EU-Asylreform. Die Bundesregierung kann demnach auf Antrag bis Ende 2026 eine Ausnahmeregelung in Anspruch nehmen. Grund: Deutschland hat bereits jetzt weit überdurchschnittlich viele Asylsuchende aufgenommen, die zuvor in anderen EU-Staaten registriert wurden.

Neben der Befreiung von Umverteilungsverpflichtungen sieht das Papier des österreichischen EU-Innenkommissars auch vor, dass Deutschland keine finanziellen oder materiellen Ausgleichsleistungen erbringen muss. Dieser Ablasshandel betrifft Länder, die keine Asyl-Migranten aufnehmen, aber gleichwohl einen Beitrag leisten wollen – etwa zur Unterstützung von Projekten zur Migrationskontrolle in Drittstaaten.

Hoher Migrationsdruck

Nach der aktuellen Bewertung gelten Griechenland, Zypern, Italien und Spanien 2026 als besonders belastet. Brunner schätzt, dass auch Belgien, Frankreich und die Niederlande unter hohen Migrationsdruck geraten könnten.

Als Länder, die im kommenden Jahr wegen eines hohen Migrationsdrucks ebenfalls wie Deutschland Anrecht auf Solidarität anderer EU-Staaten haben, stuft die Kommission in ihrer Analyse schon jetzt Griechenland, Zypern, Spanien und Italien ein. Griechenland und Zypern stehen demnach wegen unverhältnismäßig vieler Ankünfte im vergangenen Jahr unter Druck, Spanien und Italien aufgrund zahlreicher sogenannter „Seenotrettungen“.

Deutschland wiederum zählt mit Frankreich, Belgien und den Niederlanden zu den Staaten, die laut Kommission potenziell selbst unter hohem Migrationsdruck stehen – etwa durch hohe Ankunftszahlen oder überlastete Aufnahmesysteme.

Österreich, Polen, Bulgarien, Tschechien, Estland und Kroatien können laut Bericht ganz oder teilweise von ihren Solidaritätspflichten befreit werden, da sie in den vergangenen fünf Jahren stark belastet waren.

EU-Innenkommissar Brunner unterstrich, Deutschland habe bereits vor der Reform „einen erheblichen Teil der europäischen Solidarität getragen“. Zugleich versprach der ÖVP-Politiker Entlastung: Deutschland werde künftig unter anderm profitieren durch das neue Grenzverfahren, bei dem Migranten künftig unter haftähnlichen Bedingungen in kontrollierte Einrichtungen kommen sollen.

Brunner verwies darauf, dass die neue Migrationspolitik bereits Wirkung zeige: „Die illegale Migration ist im vergangenen Jahr um 35 Prozent zurückgegangen.“

Tja, Herr Merz: Jetzt aber ran an den Speck und ganz schnell einen Antrag in Brüssel stellen!"
"96564","KLARTEXT von Uwe Steimle: „Wir sind freie Bürger!“","Der sächsische Kabarettist Uwe Steimle gehörte am Wochenende zu den Stargästen der nonkonformen Messe „SeitenWechsel“ in Halle. Im Interview mit Deutschland-Kurier🇩🇪-Reporter Johannes Schüller findet Steimle klare Worte zu Meinungsfreiheit, Denkverboten, politischer Justiz und Ex-SPD-Innenministerin Nancy Faeser.","Meinungsfreiheit","2025-11-12T11:02:56+00:00","2025-11-12T11:45:08+00:00","2025-11-12T11:45:08+00:00","","https://deutschlandkurier.de/2025/11/klartext-von-uwe-steimle-wir-sind-freie-buerger/","Der sächsische Kabarettist Uwe Steimle gehörte am Wochenende zu den Stargästen der nonkonformen Messe „SeitenWechsel“ in Halle. Im Interview mit Deutschland-Kurier 🇩🇪 -Reporter Johannes Schüller findet Steimle klare Worte zu Meinungsfreiheit, Denkverboten, politischer Justiz und Ex-SPD-Innenministerin Nancy Faeser."
"96569","Heimlich, still und leise: EU baut eigenen Geheimdienst auf","Laut Medienberichten will die EU-Kommission eine eigene Geheimdienstbehörde schaffen. Unter Leitung von Kommissionspräsidentin Ursula von der Leyen (CDU) soll sie die von den nationalen Geheimdiensten gesammelten Informationen zusammenführen und deren Nutzung „optimieren“. Wie die „Financial Times“ aus informierten Quellen erfahren haben will, sollen für den übergeordneten Geheimdienst Beamte aus der gesamten EU abgestellt werden. Begründet […]","EU","2025-11-12T12:18:36+00:00","2025-11-12T12:18:31+00:00","2025-11-12T12:18:31+00:00","","https://deutschlandkurier.de/2025/11/heimlich-still-und-leise-eu-baut-eigenen-geheimdienst-auf/","Laut Medienberichten will die EU-Kommission eine eigene Geheimdienstbehörde schaffen. Unter Leitung von Kommissionspräsidentin Ursula von der Leyen (CDU) soll sie die von den nationalen Geheimdiensten gesammelten Informationen zusammenführen und deren Nutzung „optimieren“.

Wie die „Financial Times“ aus informierten Quellen erfahren haben will, sollen für den übergeordneten Geheimdienst Beamte aus der gesamten EU abgestellt werden. Begründet werde die Notwendigkeit zur Errichtung eines EU-Nachrichtendienstes unter anderem mit der – so wörtlich –„vollständigen Invasion Russlands in die Ukraine“. Aber auch Warnungen von US-Präsident Donald Trump, die militärische und satelliten-gestützte nachrichtendienstliche Unterstützung Europas herunterzufahren, haben die EU offensichtlich dazu bewogen, eine eigene Geheimdienstbehörde aufzubauen."
"96572","","","AfD","2025-11-12T12:30:22+00:00","2025-11-12T12:30:11+00:00","2025-11-12T12:30:11+00:00","","https://deutschlandkurier.de/2025/11/96572/",""
"96576","Chaos-Sommerinterview mit Alice Weidel (AfD): Fütterte ARD-Journalistin „Antifa“ mit Informationen?","Am 20. Juli sprengte die linksextreme selbsternannte Künstlertruppe „Zentrum für Politische Schönheit“ (ZPS) mit ihrem Lärm-Terror das ARD-Sommerinterview mit AfD-Chefin Alice Weidel. Jetzt kommt heraus: Eine ARD-Mitarbeiterin war in derselben „Antifa“-Chatgruppe wie das ZPS-Kollektiv unterwegs. Hat sie die Chaoten seinerzeit mit Informationen gefüttert? Der Eklat beim ARD-Sommerinterview mit Alice Weidel im Juli dieses Jahres hat […]","Medien","2025-11-12T13:51:53+00:00","2025-11-12T13:51:43+00:00","2025-11-12T13:51:43+00:00","","https://deutschlandkurier.de/2025/11/chaos-sommerinterview-mit-alice-weidel-afd-fuetterte-ard-journalistin-antifa-mit-informationen/","Am 20. Juli sprengte die linksextreme selbsternannte Künstlertruppe „Zentrum für Politische Schönheit“ (ZPS) mit ihrem Lärm-Terror das ARD-Sommerinterview mit AfD-Chefin Alice Weidel. Jetzt kommt heraus: Eine ARD-Mitarbeiterin war in derselben „Antifa“-Chatgruppe wie das ZPS-Kollektiv unterwegs. Hat sie die Chaoten seinerzeit mit Informationen gefüttert?

Der Eklat beim ARD-Sommerinterview mit Alice Weidel im Juli dieses Jahres hat ein Nachspiel: Die linksextremen Störer waren offenbar bestens informiert über Zeitpunkt und Ort des sonntäglichen Gesprächs mit Markus Preiß, dem Leiter des ARD-Hauptstadtstudios. Das Interview ging weitgehend in der Beschallung aus einem vor dem Reichstagsgebäude geparkten Lautsprecherbus unter.

Pikant: Der Europaabgeordnete Erik Marquardt („Grüne“) postete einen Screenshot der „Antifa“-Chatgruppe „Infogruppe gegen Rechts“ auf X. Daraus war erkenntlich: Unter den Gruppenmitgliedern befindet sich neben dem „Zentrum für Politische Schönheit“ auch eine ARD-Journalistin. War sie der ARD-Maulwurf, der die Linksextremisten informierte? Die ARD schweigt sich aus."
"96579","","","AfD","2025-11-12T14:34:37+00:00","2025-11-12T14:34:37+00:00","2025-11-12T14:34:37+00:00","","https://deutschlandkurier.de/2025/11/96579/",""
"96585","Staatsrechtler Ulrich Vosgerau: „Die Verurteilung von David Bendels im „Faeser-Meme“-Prozess wirkt geradezu terroristisch!“","Der renommierte Staatsrechtler und Rechtsanwalt Ulrich Vosgerau wird Deutschland-Kurier🇩🇪-Chefredakteur David Bendels im Berufungsverfahren im „Faeser-Meme“-Prozess“ vor dem Landgericht Bamberg verteidigen. Im Interview mit Deutschland-Kurier 🇩🇪-Reporter Johannes Schüller spricht Vosgerau Klartext zum diktatorischen Gebaren der ehemaligen SPD-Bundesinnenministerin Nancy Faeser, zur massiven Gefährdung unserer Grundrechte und über einen nicht mehr zu leugnenden Gesinnungsstaat in Deutschland!","Justiz","2025-11-12T14:50:10+00:00","2025-11-12T15:00:17+00:00","2025-11-12T15:00:17+00:00","","https://deutschlandkurier.de/2025/11/staatsrechtler-ulrich-vosgerau-die-verurteilung-von-david-bendels-im-faeser-meme-prozess-wirkt-geradezu-terroristisch/","Der renommierte Staatsrechtler und Rechtsanwalt Ulrich Vosgerau wird Deutschland-Kurier🇩🇪-Chefredakteur David Bendels im Berufungsverfahren im „Faeser-Meme“-Prozess“ vor dem Landgericht Bamberg verteidigen.

Im Interview mit Deutschland-Kurier 🇩🇪-Reporter Johannes Schüller spricht Vosgerau Klartext zum diktatorischen Gebaren der ehemaligen SPD-Bundesinnenministerin Nancy Faeser, zur massiven Gefährdung unserer Grundrechte und über einen nicht mehr zu leugnenden Gesinnungsstaat in Deutschland!"
